id,brand,title,sold_price,actual_price,url,img
17022452,MANGO,MANGO Women Lavender Solid Flared Skirt,4590,4590,https://www.myntra.com/17022452,http://assets.myntassets.com/assets/images/17022452/2022/5/24/f48c3f98-ae74-4392-89bc-d1cccd938fc41653382168619-MANGO-Women-Lavender-Solid-Flared-Skirt-3511653382168195-1.jpg
17178902,GANT,GANT Women Khaki Solid Straight Above-Knee Chino Skirt,5999,5999,https://www.myntra.com/17178902,http://assets.myntassets.com/assets/images/17178902/2022/2/16/14486a24-f278-41e3-a01e-7ceeb2f94fc11645015062530Skirts1.jpg
17915806,Clora Creation,Clora Creation Women Red Knitted Ethnic Straight Palazzos,999,999,https://www.myntra.com/17915806,http://assets.myntassets.com/assets/images/17915806/2022/4/18/6b822f80-286c-4989-aec7-c08bb7f10f391650288786877CloraCreationWomenRedPalazzos1.jpg
16608648,RANGMANCH BY PANTALOONS,RANGMANCH BY PANTALOONS Women Green Solid Wide Leg Palazzo,799,799,https://www.myntra.com/16608648,http://assets.myntassets.com/assets/images/16608648/2021/12/24/824aea1c-7bf7-4cfd-ba14-bda3ff8aad9a1640348361136RANGMANCHBYPANTALOONSWomenGreenSolid1.jpg
18640396,studio rasa,studio rasa Women Navy Blue & Gold-Toned Embroidered Gathered Lehenga Skirt,5499,5499,https://www.myntra.com/18640396,http://assets.myntassets.com/assets/images/18640396/2022/6/6/6985a1df-2d80-4e4f-9fe5-de72718a586e1654518639511GeorgetteSequinsEmbroideredGatheredLehengaSkirt1.jpg
17850262,TAG 7,TAG 7 Women White Ethnic Motifs Embellished Flared Palazzos,2289,2289,https://www.myntra.com/17850262,http://assets.myntassets.com/assets/images/17850262/2022/4/11/7bcfe6d3-c56c-44cc-b0ef-dd32da58cc321649679923569TAG7WomenWhitePalazzos1.jpg
16186382,am ma,am ma Women Peach-Coloured Solid Flared Knee-Length Skirt,1559,1559,https://www.myntra.com/16186382,http://assets.myntassets.com/assets/images/16186382/2022/1/12/f6dcdc85-5e17-466f-afd9-2ce142074eee1641995650845-am-ma-Women-Peach-Coloured-Solid-Flared-Knee-Length-Skirt-38-1.jpg
13385552,GRACIT,GRACIT Women Brown Solid Flared Palazzo,949,949,https://www.myntra.com/13385552,http://assets.myntassets.com/assets/images/productimage/2021/1/8/e1f83dcc-5b16-4e89-bbde-31ad88fcdf4b1610106842543-1.jpg
18110478,SASSAFRAS,SASSAFRAS Women White & Beige Colourblocked Accordion Pleat Midi A-Line Skirt,2498,2498,https://www.myntra.com/18110478,http://assets.myntassets.com/assets/images/18110478/2022/5/12/e1ad84a8-0fe2-44cd-8258-4a11d0cb0e4d1652347061421TshirtsUnitedColorsofBenettonMenTshirtsUnitedColorsofBenetto1.jpg
15773366,Roadster,The Roadster Lifestyle Co Women Cream Denim Straight Skirt With Buckle Clips,2399,2399,https://www.myntra.com/15773366,http://assets.myntassets.com/assets/images/15773366/2022/5/4/ba190101-2f32-4313-a91a-082fe6107dd11651647775306-Roadster-Women-Skirts-6111651647774723-1.jpg
16566512,VEDANA,VEDANA Women Navy Blue Flared Palazzos,1099,1099,https://www.myntra.com/16566512,http://assets.myntassets.com/assets/images/16566512/2021/12/23/ad09dc67-5f43-4f52-8a1d-be116a4f2bdf1640269633486-VEDANA-Women-Navy-Blue-Flared-Palazzos-1061640269633336-4.jpg
17484270,Noh.Voh - SASSAFRAS Kids,Noh.Voh - SASSAFRAS Kids Girls Maroon Solid Accordion Pleated A-Line Midi Skirt,1399,1399,https://www.myntra.com/17484270,http://assets.myntassets.com/assets/images/17484270/2022/3/11/a00f40be-d83d-459b-8dab-a88eb7bf3d561646999257925NohVoh-SASSAFRASKidsGirlsMaroonSolidAccordionPleatedA-LineMi1.jpg
17608010,MANGO,MANGO White & Green Tweed Pattern Mini Skirt,3390,3390,https://www.myntra.com/17608010,http://assets.myntassets.com/assets/images/17608010/2022/4/13/4ac34918-1e77-461d-82a4-ff279314a8231649843058782MANGOWomenRedPulloverBlazersMANGOWomenShortsMANGOWomenDresse1.jpg
17657852,Fabclub,Fabclub Women Off White Wide Leg Palazzos,999,999,https://www.myntra.com/17657852,http://assets.myntassets.com/assets/images/17657852/2022/3/28/7e1cf365-54ab-42db-9356-e95eed93d09b1648472161755FabclubWomenOffWhitePalazzos1.jpg
9791951,Clora Creation,Clora Creation Women Beige Embroidered Straight Palazzos,999,999,https://www.myntra.com/9791951,http://assets.myntassets.com/assets/images/productimage/2019/5/24/071f917f-8370-4dac-bb91-679cda6965f11558677106849-1.jpg
13424744,Laado - Pamper Yourself,Laado - Pamper Yourself Women Beige & White Handloom Cotton Striped Wide Leg Sustainable Palazzos,2065,2065,https://www.myntra.com/13424744,http://assets.myntassets.com/assets/images/13424744/2021/1/20/791135ed-0504-4948-83b7-59ac18f0efc41611116210958-Laado---Pamper-Yourself-Women-Palazzos-731611116208383-1.jpg
17851660,Clora Creation,Clora Creation Women Peach-Coloured Flared Palazzos,1199,1199,https://www.myntra.com/17851660,http://assets.myntassets.com/assets/images/17851660/2022/4/11/f2e35fa3-7da9-45af-a080-c7df0c9a41cf1649684520081CloraCreationWomenPeachPalazzos1.jpg
17644516,Libas,Libas Women Pink Floral Printed Ethnic Palazzos,1399,1399,https://www.myntra.com/17644516,http://assets.myntassets.com/assets/images/17644516/2022/4/5/5ef1e716-d433-46f2-a9ab-5cb164a4ab971649158663289-Libas-Women-Palazzos-8001649158662638-1.jpg
11812682,Global Desi,Global Desi Women Sea Green & Maroon Printed Flared Palazzos,2799,2799,https://www.myntra.com/11812682,http://assets.myntassets.com/assets/images/11812682/2020/8/19/750d835d-65a1-4609-973a-d893ea439b8d1597829309952-Global-Desi-Women-Palazzos-7761597829309094-1.jpg
13495540,GRACIT,GRACIT Women White Embroidered Flared Palazzos,1249,1249,https://www.myntra.com/13495540,http://assets.myntassets.com/assets/images/productimage/2021/1/21/69959be6-e967-4d27-a848-a21e745d693f1611207940188-1.jpg
